date,RPLprofits,RPLlosses,price
2013-03-04,1217699.1079757000,23714.31945863550,36.152
2013-03-05,1361439.9176876800,15022.240049994500,40.33
2013-03-06,1488611.4634065500,15021.474495744500,41.0201
2013-03-07,1567418.8037282000,13994.320986095100,42.0
2013-03-08,1617837.528379600,13985.366863165300,44.18
2013-03-09,1722390.1712927300,9905.51423721922,46.85
2013-03-10,1754136.5549511300,13995.75265236470,46.0
2013-03-11,1775402.8836041600,13994.629515257200,48.4
2013-03-12,1812733.4403936200,53592.51920056510,44.2899
2013-03-13,1893570.4768085900,56720.88822433120,46.92
2013-03-14,1923729.8848911700,57973.52203486330,47.1696
2013-03-15,1970161.501155900,56739.77557274660,46.95
2013-03-16,1981540.2362578700,56756.6809878995,47.0002
2013-03-17,1889461.5769104800,56968.164418806000,47.4
2013-03-18,1970294.7179079900,56968.164418806000,51.6
2013-03-19,2263778.3834972000,55014.45795403460,59.14
2013-03-20,2392173.6659615800,55014.45795403460,64.4888
2013-03-21,2731036.3267405700,55014.45795403460,70.85
2013-03-22,2969023.888533640,61443.28714059540,69.865
2013-03-23,3059126.063118700,112694.51315002400,64.35
2013-03-24,3214297.3888109600,112694.51315002400,71.5
2013-03-25,3359548.0381201200,112694.51315002400,73.6
2013-03-26,3401606.053319940,112694.51315002400,78.5
2013-03-27,3687030.7299982900,112694.51315002400,88.92
2013-03-28,3938268.376047290,138444.43121526700,86.18
2013-03-29,4106039.8073118900,138444.43121526700,90.5
2013-03-30,4410917.461762470,133052.81565008800,92.19
2013-03-31,4458924.57853521,133052.81565008800,93.03
2013-04-01,5037938.633452660,93454.92596478010,104.0
2013-04-02,5649720.239036990,90326.556941014,117.98
2013-04-03,6996773.371158740,89073.92313048190,135.0
2013-04-04,7417049.442434620,115264.00927352900,132.12
2013-04-05,8555400.971284740,114286.61698854200,142.3236
2013-04-06,8883748.140097440,114075.13355763500,142.6311
2013-04-07,9386258.422233970,114075.13355763500,162.301
2013-04-08,10561051.98960950,114075.13355763500,187.5
2013-04-09,13427976.794486000,114075.13355763500,230.0
2013-04-10,14798488.504712500,938184.4250813530,165.0
2013-04-11,15022625.461472100,1958258.2218277000,124.9
2013-04-12,15268567.174262700,2776107.3832134000,117.0
2013-04-13,15165552.376862000,3255610.94299555,93.0
2013-04-14,14929692.017733700,3582971.3912790500,90.0
2013-04-15,14823678.749240500,4066027.821905450,82.386
2013-04-16,14621423.779077800,4675587.769141100,68.3557
2013-04-17,14708537.817752600,4785448.080887320,93.07
2013-04-18,14781534.136949900,4841307.94975405,109.01
2013-04-19,14790213.127574800,4878275.839611130,118.48
2013-04-20,14961921.673506000,4891201.069493880,126.6155
2013-04-21,14545338.719729600,4946787.892702630,119.2
2013-04-22,14066302.988846900,4957315.913148980,127.4
2013-04-23,13135985.989186100,4964717.960980790,143.475
2013-04-24,13527536.83138310,4952382.757552130,154.2
2013-04-25,12904558.066750800,5059195.680479570,141.71
2013-04-26,12710995.428150000,5134291.829011170,136.9
2013-04-27,12326287.061000800,5233469.017106550,128.0001
2013-04-28,10972590.57117920,5262921.926294260,134.4444
2013-04-29,8158647.908875290,5282081.397457060,143.9999
2013-04-30,6566800.387561900,4498942.43052501,139.2269
2013-05-01,6266183.948415700,3875780.2695370500,116.38
2013-05-02,6059052.299467750,3307879.48284545,106.25
2013-05-03,6171429.153720280,3134216.688845490,98.1
2013-05-04,6180060.140537200,2855927.2250176700,112.9
2013-05-05,6160425.5306130300,2412328.1459502000,115.98
2013-05-06,6012109.712182550,1873003.6038178500,112.25
2013-05-07,5658273.339396390,1814913.597714950,109.6001
2013-05-08,5334659.374575760,1800168.3366860300,113.2
2013-05-09,5005711.85655385,1789858.2598913700,112.799
2013-05-10,4781121.532436240,1903258.303757400,117.7
2013-05-11,4657604.197238760,1879697.7713446800,115.64
2013-05-12,4460066.708154280,1895823.8699888300,114.82
2013-05-13,4030320.27919642,1905844.9486412200,117.9797
2013-05-14,3185247.394963630,1965433.518648260,111.4
2013-05-15,2763049.7434453400,1894561.8881946800,114.22
2013-05-16,2652861.26992686,1834110.295290780,118.21
2013-05-17,2512931.8154096100,1750528.9798279000,123.5
2013-05-18,2543573.9750520500,1728253.7084182000,123.211
2013-05-19,2251967.091384440,1720374.757446370,122.5
2013-05-20,2109091.437381770,1694334.1633933800,122.02
2013-05-21,1954956.1660727900,1300715.3492364000,122.89
2013-05-22,1854613.0836818900,1006451.5745395500,123.8
2013-05-23,1700529.6053955800,714425.8753573950,126.3
2013-05-24,1738236.7730453000,671342.3817741990,133.1
2013-05-25,1978591.9026284700,678536.9293544960,131.986
2013-05-26,1918269.69613729,612679.4360434530,133.5
2013-05-27,1900725.4526193600,552396.2380232590,129.77
2013-05-28,1896485.4056432600,523599.6806380490,129.0
2013-05-29,1978117.3769195800,503741.3001494690,132.25
2013-05-30,1967931.402073450,401418.66757808900,128.799
2013-05-31,1924999.5605099500,379702.3737069810,128.8151
2013-06-01,1916112.847378730,355598.8183773870,129.3
2013-06-02,1911512.7100553300,380740.2532915680,122.5
2013-06-03,1922612.4226072900,348169.18031470500,120.7372
2013-06-04,1851904.4167909800,329250.6680399430,121.4
2013-06-05,1867659.758699910,332554.2604362110,121.9
2013-06-06,1929756.8711046700,353937.7732336750,118.9699
2013-06-07,1822671.5715549500,445205.1729237170,111.0
2013-06-08,1806166.206335850,489310.3427351110,107.8924
2013-06-09,1848523.4333415100,600722.9809317310,100.4374
2013-06-10,1843030.3039441000,637620.5709543810,106.35
2013-06-11,1865340.5972504900,658664.9156823220,109.0
2013-06-12,1809352.122243800,674485.0215677030,108.7759
2013-06-13,1681361.160214780,737524.8090619250,103.949
2013-06-14,1364644.85535646,782193.8130532680,100.0
2013-06-15,1346736.0376072200,804786.7706212650,99.8
2013-06-16,1307302.8168264200,812954.1439201100,99.9
2013-06-17,1270934.961579680,823084.1099080150,101.95
2013-06-18,1187559.327301590,845699.2485593160,107.35
2013-06-19,1142143.4927552800,842853.567325661,108.251
2013-06-20,1105770.5591615400,849661.5619887140,111.29
2013-06-21,1082893.6914814000,869879.4002055710,109.5
2013-06-22,1045595.1064645700,846562.1384005620,108.2
2013-06-23,1002714.0500296900,819744.4662186820,107.9
2013-06-24,984271.7086075400,867747.5150637090,102.09
2013-06-25,944590.7934816510,907993.760347331,103.3293
2013-06-26,808428.2821563420,897715.5374331330,104.0
2013-06-27,785945.0189410750,853523.7668836900,101.7368
2013-06-28,797846.4361574140,880435.2796847740,94.66
2013-06-29,739995.5191208000,803020.0587650680,94.999
2013-06-30,723198.4310908780,787452.8259699610,97.51
2013-07-01,741952.465280611,911241.0562188110,84.6069
2013-07-02,793064.6545266070,943263.3322804090,87.6562
2013-07-03,820288.5747336250,1050622.3143775400,76.8901
2013-07-04,795596.2751743300,1050104.1767481300,77.685
2013-07-05,817340.9847993470,1347242.9439354500,66.34
2013-07-06,803995.8039869390,1522150.4592046600,66.855
2013-07-07,834714.7295778070,1551553.6421317,72.5053
2013-07-08,829831.5511317660,1568854.9670255400,74.56
2013-07-09,810782.6534620700,1605518.945465840,74.225
2013-07-10,955002.756675755,1635676.075424200,84.515
2013-07-11,1041899.914866370,1646040.3669031300,91.22
2013-07-12,1109989.5088885900,1683664.287602480,88.465
2013-07-13,1204362.5204001400,1692370.8341700800,91.3888
2013-07-14,1173486.363044950,1645463.4824424300,90.3713
2013-07-15,1161310.8405821000,1607196.32140587,93.14
2013-07-16,1151356.7671230500,1630454.4392231400,92.7415
2013-07-17,1137273.1879180000,1651932.869844710,90.5425
2013-07-18,1115672.5684038800,1671783.7866284000,85.4298
2013-07-19,1087308.7515232000,1673707.0785909100,85.7775
2013-07-20,1077694.5553920200,1682535.7215794200,85.6675
2013-07-21,996245.3746472290,1562352.3860282000,85.4725
2013-07-22,947618.5568988220,1543902.563767990,86.0862
2013-07-23,929886.0775032780,1393676.9344199500,86.9389
2013-07-24,927080.1111873270,1319535.6110895100,87.4575
2013-07-25,923550.3354030510,1007636.972938500,89.41
2013-07-26,944732.5762171930,823441.894817811,90.6325
2013-07-27,907988.066556216,787451.8178526240,89.0975
2013-07-28,901801.0659764410,758451.355568913,92.1
2013-07-29,925970.7565879430,755552.9073929880,93.2981
2013-07-30,796086.9399389060,739357.4226987650,96.31
2013-07-31,766400.873131181,724577.5693629280,97.915
2013-08-01,710205.7619253010,696150.7086972640,96.4175
2013-08-02,703008.4175396240,682711.075297387,97.24
2013-08-03,887854.5430010410,674941.7689064200,96.66
2013-08-04,865884.9769754650,661746.2502090360,96.6
2013-08-05,885000.8894769710,621326.0459947680,96.92
2013-08-06,885640.3507455660,564985.5503264690,97.1331
2013-08-07,896543.4553425130,480931.1800192640,96.92
2013-08-08,915893.7067914940,458001.26098459600,94.775
2013-08-09,917014.2222066130,434967.05077155800,93.36
2013-08-10,930944.4745578100,432492.85346119400,93.2875
2013-08-11,925057.0992148740,404675.4990438660,94.1625
2013-08-12,922828.1080417960,405497.92522679800,95.085
2013-08-13,1071596.2130406000,411294.97821169500,97.9021
2013-08-14,1077765.960912120,413137.346449234,97.96
2013-08-15,1115428.7632035500,416414.95847435600,97.545
2013-08-16,1133336.9636000000,413298.4995520160,98.33
2013-08-17,1132692.967132540,400095.2353960090,99.565
2013-08-18,1102474.2499656100,352698.9205377460,98.845
2013-08-19,1100404.1042809300,333207.81135589500,102.2997
2013-08-20,1094330.2374472300,334230.2525520340,105.0125
2013-08-21,1151727.8520538700,320205.6268640650,111.445
2013-08-22,1102463.7278268000,329161.47301096500,109.73
2013-08-23,955900.2724082440,340951.3760860120,107.5475
2013-08-24,958053.0340381680,337425.5837903570,108.6875
2013-08-25,950931.2815987690,329105.9617629410,111.795
2013-08-26,982426.1518258870,313961.5974939480,112.23
2013-08-27,1055733.7777434900,301873.7244348820,117.4461
2013-08-28,1104848.8538902200,277907.5332793980,117.59
2013-08-29,1196552.0743258400,283662.4902292910,117.5227
2013-08-30,1287362.738280690,256636.4271251940,123.2332
2013-08-31,1413608.9639015300,242393.32493974100,129.46
2013-09-01,1496353.9459429700,222723.21661714800,128.2597
2013-09-02,1428457.8849696200,209841.9107489190,127.3648
2013-09-03,1583248.6520406900,199507.37878135100,127.5915
2013-09-04,1571675.5728638500,249341.1324418610,120.5738
2013-09-05,1581536.6774174500,248820.53653698400,120.5333
2013-09-06,1580335.4659186100,280018.0556277250,116.321
2013-09-07,1613419.8683958700,278894.12474267900,119.0547
2013-09-08,1570345.6288263400,280800.6186834240,116.595
2013-09-09,1603751.512330880,267577.9683331390,120.0188
2013-09-10,1561634.6321075500,258722.634956218,121.458
2013-09-11,1580975.274305090,239366.04012668200,125.4518
2013-09-12,1679896.347148060,218221.30733056200,125.7598
2013-09-13,1706666.7707574900,216198.19656104300,126.5072
2013-09-14,1780281.781703200,225092.38517512900,124.0813
2013-09-15,1759603.7288305500,223679.98246124100,124.5783
2013-09-16,1729522.050701300,221232.72144801300,125.0618
2013-09-17,1686282.640416920,219643.3148176880,125.9683
2013-09-18,1641765.7949065000,196572.32746540500,126.3045
2013-09-19,1724807.1176157200,205718.27271801600,124.1937
2013-09-20,1603139.2613415200,216740.50499384100,122.9008
2013-09-21,1514324.2226066000,221410.41606675200,122.6435
2013-09-22,1471080.5146943300,215429.70100216100,122.651
2013-09-23,1299915.7884438400,222425.60354668200,122.2235
2013-09-24,1295471.3782363300,159792.34620464100,122.5383
2013-09-25,1304619.4004972000,154763.19747190900,123.423
2013-09-26,1300483.1625171200,121126.00988388000,123.4763
2013-09-27,1276867.0975266600,116807.58205990900,123.4983
2013-09-28,1280830.246601790,104486.28860149500,124.7483
2013-09-29,1204815.8592423600,99003.65811026950,125.1807
2013-09-30,1195686.3197062700,107598.789549262,123.0983
2013-10-01,1182335.1761897100,109940.41090333300,125.4938
2013-10-02,1080729.3598843600,433416.2989488420,99.8135
2013-10-03,1191678.7763248400,457560.68189878600,116.8168
2013-10-04,1133342.2197444200,453538.6967261520,121.2945
2013-10-05,1136806.6721936400,458303.10305070200,121.1398
2013-10-06,1107019.6383925500,457337.65126203200,121.6828
2013-10-07,1361203.2510644100,456678.8809513490,123.245
2013-10-08,1342509.8594365100,458293.5969648880,124.3182
2013-10-09,1214769.3308264200,450998.5965862410,125.8423
2013-10-10,1220751.8385889500,442759.90134729100,125.6982
2013-10-11,1240475.8933529500,433105.55961334600,125.5117
