Dates,Values,Prices
2015-03-13,477.49659660000003,284.2838
2015-03-14,838.5024757200002,281.3615
2015-03-15,557.86065092,285.3415
2015-03-16,237.1161525399999,290.3763
2015-03-17,345.3115302699998,284.4553
2015-03-18,541.41764435,255.3662
2015-03-19,1183.2177086800002,259.7404
2015-03-20,241.82646441000009,260.838
2015-03-21,168.98349652999997,259.6162
2015-03-22,217.42602491,267.7968
2015-03-23,474.4622488,265.9432
2015-03-24,481.07256315,245.4422
2015-03-25,481.48908875,246.1339
2015-03-26,849.6680970699999,247.648
2015-03-27,862.35838065,246.5814
2015-03-28,277.84287047,252.252
2015-03-29,179.37064420999994,242.0165
2015-03-30,405.6477576500002,246.852
2015-03-31,600.0534737299998,243.3894
2015-04-01,533.4213199000001,246.5548
2015-04-02,655.8571975199995,252.2566
2015-04-03,416.6553742600001,253.5439
2015-04-04,324.55516273,253.1206
2015-04-05,562.22418086,259.9451
2015-04-06,773.1059497100005,254.5187
2015-04-07,391.1506723899997,252.7965
2015-04-08,467.07801036000006,244.3604
2015-04-09,341.31107613999995,243.2604
2015-04-10,496.25118808999986,235.2201
2015-04-11,244.19989861000002,236.117
2015-04-12,321.1938855399999,235.6352
2015-04-13,777.7303322499998,223.4056
2015-04-14,483.90857730000005,218.2741
2015-04-15,350.4695669400001,223.5659
2015-04-16,915.8024579600002,228.107
2015-04-17,365.94129484999996,222.2325
2015-04-18,622.1048666999998,222.843
2015-04-19,564.1602053699996,221.6913
2015-04-20,1047.17167103,224.3076
2015-04-21,982.3215740700002,235.815
2015-04-22,303.17977438,233.923
2015-04-23,70039.71614660998,235.5616
2015-04-24,665.4959391999997,230.786
2015-04-25,287.79711505999995,225.8529
2015-04-26,531.1623170299999,218.815
2015-04-27,474.0715038399998,228.4994
2015-04-28,302.03298064,225.6763
2015-04-29,525.5334557900003,225.9764
2015-04-30,361.01682354999997,236.5704
2015-05-01,427.62218499,232.1241
2015-05-02,185.60577652,234.9045
2015-05-03,732.4717166800006,240.1203
2015-05-04,244.06899975999997,238.7688
2015-05-05,425.02261734999973,236.5532
2015-05-06,376.52265818999996,230.0478
2015-05-07,422.3113050899999,237.7829
2015-05-08,375.14703607,243.3946
2015-05-09,132.04429942,240.4825
2015-05-10,387.65772698999984,239.6312
2015-05-11,400.2065506799999,241.8539
2015-05-12,728.8977311599998,240.99
2015-05-13,243.39478420000015,235.7981
2015-05-14,468.7404337399998,236.739
2015-05-15,494.46561123,237.3101
2015-05-16,542.8196218,235.7265
2015-05-17,284.80232631999996,236.0996
2015-05-18,415.33375295000013,232.8655
2015-05-19,673.7930074300001,231.9434
2015-05-20,1237.35488897,234.2455
2015-05-21,179.90586565000004,235.3048
2015-05-22,497.84515735999986,240.519
2015-05-23,393.24135463000005,239.0331
2015-05-24,597.2110465099997,241.1864
2015-05-25,632.9790058399998,237.4879
2015-05-26,640.5366442999999,237.3271
2015-05-27,344.58326581999995,237.1847
2015-05-28,480.21995786,237.4716
2015-05-29,640.1029809600004,237.1049
2015-05-30,501.44079696999984,233.2939
2015-05-31,875.2123287099998,229.9992
2015-06-01,1568.6889319500006,223.3086
2015-06-02,471.43276189,225.7461
2015-06-03,395.0568117800001,225.6452
2015-06-04,1625.4006247200014,224.371
2015-06-05,1029.5037779900003,225.0357
2015-06-06,283.69125899000016,225.6791
2015-06-07,347.2497994999998,223.3896
2015-06-08,303.37297443999995,228.6452
2015-06-09,756.8912793299999,229.3327
2015-06-10,491.7254879900002,228.9521
2015-06-11,674.0004404500002,230.0189
2015-06-12,355.49171616999996,230.2041
2015-06-13,179.28326894000003,232.7533
2015-06-14,635.30905255,233.8536
2015-06-15,482.9654930399999,237.3096
2015-06-16,466.98943953000014,250.8977
2015-06-17,321.2202599699997,249.1681
2015-06-18,437.50651167000024,248.8732
2015-06-19,1199.33351258,243.547
2015-06-20,814.3394377700002,245.2612
2015-06-21,797.5054119300003,244.01
2015-06-22,542.57147447,246.77
2015-06-23,1131.4945267,243.9862
2015-06-24,1735.6175819699997,240.2155
2015-06-25,1109.8268292099997,242.422
2015-06-26,863.1449855499999,242.6424
2015-06-27,793.0856523600003,250.7066
2015-06-28,532.66827889,248.0673
2015-06-29,546.7802341999999,256.4875
2015-06-30,1537.83233203,262.4843
2015-07-01,1216.0488804499998,257.6604
2015-07-02,357.18415153000024,254.3505
2015-07-03,835.2799136599999,255.5961
2015-07-04,763.0217190800001,260.3488
2015-07-05,748.6891339599999,271.0153
2015-07-06,1120.8406462499995,268.4935
2015-07-07,388.51020199999994,264.9566
2015-07-08,674.8069819200001,269.6459
2015-07-09,530.35193138,268.1134
2015-07-10,388.57150103000004,283.881
2015-07-11,307.17106204,291.6873
2015-07-12,607.9372801599999,309.9778
2015-07-13,397.2792049,290.8811
2015-07-14,843.1707413499997,286.1856
2015-07-15,772.5003486700002,283.8231
2015-07-16,272.43376001999985,277.8273
2015-07-17,1141.02159057,278.4883
2015-07-18,247.66254048999994,274.4938
2015-07-19,381.51670512000015,272.4889
2015-07-20,698.8357057400002,278.4139
2015-07-21,241.48626513000002,275.0995
2015-07-22,203.6444152,276.6174
2015-07-23,414.10460142999995,275.6266
2015-07-24,580.4065304799997,287.9738
2015-07-25,524.7422986499997,288.1343
2015-07-26,463.8351482900001,291.6372
2015-07-27,393.8654497599999,292.7306
2015-07-28,382.0586942200001,293.7851
2015-07-29,334.41014978999993,288.7681
2015-07-30,297.97905551000014,287.2898
2015-07-31,298.89919695000003,283.9417
2015-08-01,366.88152134000006,280.0371
2015-08-02,217.43029002,281.65
2015-08-03,398.1263615700001,280.4796
2015-08-04,702.9833880200001,284.5033
2015-08-05,1063.5563161700002,281.3783
2015-08-06,818.8765054299998,278.2516
2015-08-07,188.21038746000008,279.0303
2015-08-08,324.5654850500001,260.2
2015-08-09,1130.1133766899995,264.4388
2015-08-10,1829.7851239499992,263.7615
2015-08-11,2665.78899208,270.9167
2015-08-12,680.9236996400003,265.6418
2015-08-13,670.40737845,263.3371
2015-08-14,673.9980051699999,264.8686
2015-08-15,661.62033493,260.7343
2015-08-16,377.64739654999994,257.6735
2015-08-17,935.3095112199995,256.984
2015-08-18,622.82071695,219.0045
2015-08-19,563.2499761700003,225.3944
2015-08-20,712.2653912599998,234.6873
2015-08-21,480.8677745300001,231.9406
2015-08-22,635.5491202800001,229.7444
2015-08-23,525.7210582800002,227.589
2015-08-24,920.7745556900006,209.1322
2015-08-25,5246.18508857,221.7118
2015-08-26,1056.0956688000003,225.3798
2015-08-27,681.6358849999998,224.261
2015-08-28,633.37949563,230.9825
2015-08-29,1055.8326398600004,229.7562
2015-08-30,2327.85419587,228.6088
2015-08-31,406.33642198999996,230.0173
2015-09-01,530.5826144899997,227.3469
2015-09-02,967.9382283199997,228.8551
2015-09-03,902.0395275500001,226.765
2015-09-04,1627.8627697400007,230.0851
2015-09-05,440.00752146999986,234.6771
2015-09-06,2228.2109519799997,239.4383
2015-09-07,659.5094077800003,240.0202
2015-09-08,1580.1512147800006,243.5473
2015-09-09,909.9893857199999,238.2916
2015-09-10,794.79476345,238.5896
2015-09-11,410.71810440999985,240.0838
2015-09-12,552.8552277800001,234.8185
2015-09-13,927.5824313399993,230.328
2015-09-14,780.7274767699997,230.2406
2015-09-15,833.5659776800002,229.9241
2015-09-16,579.7014156699997,228.7976
2015-09-17,944.8340448599997,232.7924
2015-09-18,435.19375333,232.7167
2015-09-19,411.3954793,231.2382
2015-09-20,338.1013665999999,230.8605
2015-09-21,1021.5838944400002,226.6056
2015-09-22,543.7113716000001,230.5237
2015-09-23,893.00418893,229.9556
2015-09-24,1011.8055227599997,234.2833
2015-09-25,429.4476465200001,234.8379
2015-09-26,308.72631136,234.2083
2015-09-27,731.71172195,232.8486
2015-09-28,777.6367868999995,239.3428
2015-09-29,467.88874878000007,236.6214
2015-09-30,751.8015506899998,236.2455
2015-10-01,1802.55219192,237.5698
2015-10-02,1504.3562585800014,237.4021
2015-10-03,778.3157120000008,239.0891
2015-10-04,244.48575401000002,238.6874
2015-10-05,942.9438576700002,240.5872
2015-10-06,1303.007235069999,246.4218
2015-10-07,1160.9686074600002,243.2664
2015-10-08,1446.7645364600003,242.6905
2015-10-09,779.8535291300004,244.3213
2015-10-10,1708.9802899300005,245.3313
2015-10-11,835.4393323999999,247.5253
2015-10-12,764.4850135600002,245.5856
2015-10-13,3360.5887651000003,249.9352
2015-10-14,348.13533230000024,252.5949
2015-10-15,1483.7633880399997,254.8133
2015-10-16,705.6399745399999,262.9353
2015-10-17,637.0015643199999,271.2039
2015-10-18,581.7655101099997,262.9003
2015-10-19,1035.7491166300006,264.4158
2015-10-20,1203.9901096300002,270.2188
2015-10-21,1551.46596545,267.3272
2015-10-22,742.94270874,274.4108
2015-10-23,1605.0757127799993,277.4554
2015-10-24,508.73576566999986,282.6605
2015-10-25,665.6559974700001,283.0717
2015-10-26,861.5358930400002,286.1325
2015-10-27,1359.7749128600003,294.3998
2015-10-28,734.1049683599999,303.8866
2015-10-29,945.48815228,313.5861
2015-10-30,1140.7783847799994,326.0045
2015-10-31,832.3251126000004,312.4321
2015-11-01,529.2724907,325.082
2015-11-02,1023.8109689400002,359.3523
2015-11-03,1188.1265450399994,400.7063
2015-11-04,1441.60460515,408.7414
2015-11-05,1652.5445362900002,387.51
2015-11-06,2788.1415468100026,374.95
2015-11-07,1142.5298958000003,384.8
2015-11-08,694.1334460100002,373.487
2015-11-09,536.30538001,380.043
2015-11-10,7538.449664000002,337.932
2015-11-11,676.90082393,312.578
2015-11-12,721.0834702099997,336.856
2015-11-13,1225.782300099999,337.292
2015-11-14,431.78023587,333.553
2015-11-15,324.11664664999984,319.9283
2015-11-16,548.2565030000001,331.59
2015-11-17,628.6784725799998,335.77
2015-11-18,662.5506236300005,334.973
2015-11-19,915.7708215999997,326.315
2015-11-20,536.11067416,321.988
2015-11-21,302.22368019999993,327.174
2015-11-22,777.7146353299999,324.344
2015-11-23,463.89479301999984,323.257
2015-11-24,741.4150597800002,320.161
2015-11-25,1267.4174144099998,328.983
2015-11-26,1347.8608263199988,353.304
2015-11-27,421.8226067,358.185
2015-11-28,336.77345682000004,357.663
2015-11-29,407.63102131,371.864
2015-11-30,465.2524759800003,376.907
2015-12-01,1430.3247115699999,362.729
2015-12-02,876.57749681,359.43
2015-12-03,824.3972795500001,361.308
2015-12-04,496.3831542199998,363.4825
2015-12-05,372.14455920000006,388.861
2015-12-06,739.3655239500001,388.458
2015-12-07,504.1255379299996,395.865
2015-12-08,990.4151210299996,418.136
2015-12-09,1032.6745291999996,418.036
2015-12-10,977.0024393600002,415.252
2015-12-11,4460.495141739999,453.9
2015-12-12,1760.7976218399997,435.897
2015-12-13,1667.84909599,433.537
2015-12-14,1986.0879195500002,443.839
2015-12-15,671.9940558099998,465.502
2015-12-16,705.2516198599998,455.375
2015-12-17,1012.6847639000005,455.987
2015-12-18,1936.8058953200004,463.844
2015-12-19,762.6948298099998,462.226
2015-12-20,458.2276857699999,442.496
2015-12-21,1423.9265413799994,437.761
2015-12-22,1045.1920042599997,435.5
2015-12-23,689.0372910599998,442.839
2015-12-24,699.6039661100001,454.848
2015-12-25,661.1707154499999,455.312
2015-12-26,530.5495363399996,417.216
2015-12-27,1603.6241484299992,422.523
2015-12-28,621.1243796199998,421.265
2015-12-29,1219.607042470001,432.618
2015-12-30,1053.95595558,426.145
2015-12-31,869.8868480799996,430.05
2016-01-01,373.80321693999986,434.463
2016-01-02,424.21156561000015,433.586
2016-01-03,923.03594156,430.361
2016-01-04,2539.9016273999996,433.493
2016-01-05,630.5902936700008,432.253
2016-01-06,294.87005668999996,429.464
2016-01-07,279.25350781,458.28
2016-01-08,456.3115651900001,453.37
2016-01-09,370.2424230399999,449.143
2016-01-10,634.1569299799997,448.964
2016-01-11,474.99118016000017,448.385
2016-01-12,556.71970733,432.884
2016-01-13,1344.4214847400003,432.04
2016-01-14,941.1679973600002,429.729
2016-01-15,1353.32730916,358.766
2016-01-16,739.08394986,387.665
2016-01-17,431.1435194799999,380.208
2016-01-18,1740.6059493299997,385.844
2016-01-19,496.37801919999987,377.745
2016-01-20,373.6699407899998,418.742
2016-01-21,457.57647743999996,409.945
2016-01-22,627.44878907,381.761
2016-01-23,6252.857754809998,386.191
2016-01-24,981.5699469400004,402.61
2016-01-25,2410.66812815,390.663
2016-01-26,914.3350570099999,391.43
2016-01-27,2358.2846341300005,394.629
2016-01-28,385.3359495,379.384
2016-01-29,517.6284926199999,378.2
2016-01-30,279.17625710000004,376.937
2016-01-31,744.4856028500002,367.135
2016-02-01,642.96031416,371.248
2016-02-02,374.82441922999993,372.877
2016-02-03,1140.6768452100005,368.933
2016-02-04,388.52565080999995,388.612
2016-02-05,694.8252986399997,385.338
2016-02-06,333.76285096,375.405
2016-02-07,484.2413127500003,375.284
2016-02-08,1077.8471585199998,371.101
2016-02-09,2208.5315278099997,373.321
2016-02-10,874.9560216200001,379.96
2016-02-11,932.70252591,377.72
2016-02-12,1008.1493601899999,383.126
2016-02-13,515.89960307,392.182
2016-02-14,542.31763146,406.738
2016-02-15,6313.752440199999,399.485
2016-02-16,1039.1824891299998,407.361
2016-02-17,1405.82887063,415.561
2016-02-18,798.27890633,421.637
2016-02-19,1099.9260764500002,420.334
2016-02-20,1051.60854746,436.517
2016-02-21,1419.7910088900003,438.985
2016-02-22,1981.4626227299998,438.072
2016-02-23,4654.03296425,419.981
2016-02-24,1989.6853939700004,424.362
2016-02-25,800.4439734399999,423.517
2016-02-26,689.74697605,432.064
2016-02-27,813.8025832699999,432.138
2016-02-28,869.58316153,432.64
2016-02-29,1303.5928219699997,436.608
2016-03-01,857.6719346000003,433.637
2016-03-02,2212.452950859999,421.598
2016-03-03,1914.7056902599998,419.466
2016-03-04,907.3047026399998,407.982
2016-03-05,957.1460696100004,397.833
2016-03-06,6118.043055039997,404.55
2016-03-07,794.82944593,412.982
2016-03-08,1385.2080541900007,411.758
2016-03-09,1435.0317493299995,412.618
2016-03-10,948.8508269600004,416.16
2016-03-11,1100.5529918799998,419.887
2016-03-12,776.1908699999999,410.132
2016-03-13,354.6886475999999,412.291
2016-03-14,1423.36528276,415.091
2016-03-15,1293.177051399999,415.383
2016-03-16,1166.9792562,416.253
2016-03-17,1534.3721045299994,418.452
2016-03-18,3233.8991398400008,408.036
2016-03-19,1809.18184052,408.52
2016-03-20,1133.0357301200002,410.751
2016-03-21,2702.032372770001,411.423
2016-03-22,1911.7699508000005,416.926
2016-03-23,715.6330336000001,417.386
2016-03-24,827.1315489800002,414.341
2016-03-25,411.6918192699999,415.687
2016-03-26,1496.6942098999984,416.73
2016-03-27,1410.2197663499994,425.378
2016-03-28,587.1437506400006,422.756
2016-03-29,1528.9346512099994,415.553
2016-03-30,2714.5752461099996,412.69
2016-03-31,1606.03182252,415.161
2016-04-01,1512.1741712199998,417.009
2016-04-02,1998.25776054,419.686
2016-04-03,2782.0630904799996,419.385
2016-04-04,897.7704747000002,419.416
2016-04-05,1979.1453810300002,422.653
2016-04-06,1971.5707121399996,421.7
2016-04-07,3112.872044360001,421.204
2016-04-08,2105.6058621500006,418.089
2016-04-09,620.41886591,418.419
2016-04-10,1180.10776198,421.111
2016-04-11,855.08614544,422.99
2016-04-12,2807.9621626,425.99
2016-04-13,2032.6374921400006,424.401
2016-04-14,899.5170304800002,425.106
2016-04-15,2476.2885481499998,429.98
2016-04-16,1275.8043344399996,430.837
2016-04-17,5393.061840210004,427.862
2016-04-18,1734.4241126100007,429.054
2016-04-19,754.7532791099997,436.105
2016-04-20,1038.84829343,442.156
2016-04-21,2221.0907782500003,451.102
2016-04-22,1794.133852000001,447.636
2016-04-23,652.6981697399998,452.584
2016-04-24,498.4680435000001,460.327
2016-04-25,1557.7155393299997,462.51
2016-04-26,839.3636745700005,467.803
2016-04-27,1196.6712962200002,445.012
2016-04-28,727.03246393,449.856
2016-04-29,492.33678611,456.35
2016-04-30,2604.4311600399983,449.333
2016-05-01,336.9180580199999,453.042
2016-05-02,991.5315916700005,444.513
2016-05-03,2789.69738905,450.274
2016-05-04,787.60799118,446.962
2016-05-05,795.6637599499998,448.527
2016-05-06,1186.9753214099999,460.374
2016-05-07,1051.5879421099999,459.465
2016-05-08,978.4779935299997,459.437
2016-05-09,1101.03798779,461.491
2016-05-10,978.8190582600004,450.987
2016-05-11,783.5693980899997,452.113
2016-05-12,1152.1625974899998,454.818
2016-05-13,861.0524387800002,455.735
2016-05-14,2065.202876629999,455.753
2016-05-15,413.57987538000003,457.848
2016-05-16,972.5773442099999,453.41
2016-05-17,516.26100908,452.746
2016-05-18,1332.99593999,453.378
2016-05-19,1249.8064844499997,436.729
2016-05-20,622.15156065,442.953
2016-05-21,498.2007513400001,443.135
2016-05-22,1287.6428002899997,438.773
2016-05-23,985.4527968000004,443.734
2016-05-24,3102.367044920001,445.13
2016-05-25,747.83461351,449.234
2016-05-26,802.5863109100001,453.819
2016-05-27,784.1524055299999,473.467
2016-05-28,872.24848355,525.433
2016-05-29,1019.6490267500003,524.083
2016-05-30,579.5748468200002,532.586
2016-05-31,1068.1970926900003,531.797
2016-06-01,1211.0567317700002,536.424
2016-06-02,843.8272811599999,538.145
2016-06-03,1317.6780972500005,570.471
2016-06-04,2705.8998229100007,573.45
2016-06-05,655.67913044,574.106
2016-06-06,777.1506442200003,585.531
2016-06-07,1229.29870584,577.856
2016-06-08,768.23859213,583.105
2016-06-09,1258.9829850200008,576.454
2016-06-10,674.8142063499997,579.131
2016-06-11,884.0086352999999,611.777
2016-06-12,1455.40262248,675.343
2016-06-13,1361.7873531999996,705.619
2016-06-14,598.4394052399999,685.989
2016-06-15,773.40436462,696.323
2016-06-16,1203.5924598300005,768.242
2016-06-17,1099.9210315000003,747.554
2016-06-18,577.8790695700002,755.684
2016-06-19,493.85224289999974,764.045
2016-06-20,1000.8706402799994,727.949
2016-06-21,677.9607637499998,665.876
2016-06-22,1414.0418555899994,602.887
2016-06-23,2053.72961747,625.495
2016-06-24,1127.9737375099999,665.162
2016-06-25,968.8266686999998,665.329
2016-06-26,937.8095907099998,630.246
2016-06-27,1026.74368719,658.399
2016-06-28,913.0296244200002,646.304
2016-06-29,2997.9850183199997,639.082
2016-06-30,1990.9219142400002,672.485
2016-07-01,1553.664479389999,676.523
2016-07-02,1209.4497790599999,703.686
2016-07-03,989.1170405199999,659.688
2016-07-04,2129.4317163700002,681.63
2016-07-05,1352.64253378,668.092
2016-07-06,1508.3829134399998,676.113
2016-07-07,1412.9182808499997,639.761
2016-07-08,873.4866500899999,664.743
2016-07-09,3503.762743739999,650.627
2016-07-10,1647.2056093499993,649.962
2016-07-11,987.1470009599999,649.027
2016-07-12,1157.9561924000006,664.839
2016-07-13,1059.69899164,653.934
2016-07-14,1812.52406573,659.636
2016-07-15,625.1703226400002,664.876
2016-07-16,374.272255,663.541
2016-07-17,627.5932439699999,679.051
2016-07-18,624.68293298,673.594
2016-07-19,506.79435407000005,673.843
2016-07-20,832.0471069099999,666.18
2016-07-21,708.8362742200001,665.099
2016-07-22,1130.4416963399997,650.822
2016-07-23,1995.795163890001,654.862
2016-07-24,456.31087118999994,661.05
2016-07-25,730.05842752,655.135
2016-07-26,787.0510127599997,651.077
2016-07-27,1642.5413003500003,655.442
2016-07-28,454.53601032000006,655.627
2016-07-29,2009.3703808399996,656.669
2016-07-30,1822.0635959700003,654.976
2016-07-31,839.7484409199994,625.881
2016-08-01,771.8738922199999,607.374
2016-08-02,119620.7586953,552.821
2016-08-03,1297.7403350200002,565.2638
2016-08-04,1084.1649629799997,578.3213
2016-08-05,1071.7553080299997,574.9563
2016-08-06,1192.4890529800002,588.4225
2016-08-07,427.78677939,592.78
2016-08-08,1841.9133906599993,590.6225
2016-08-09,1350.94479398,584.7588
2016-08-10,2499.828762950001,592.8925
2016-08-11,1321.6633966900001,586.525
2016-08-12,613.1428050699999,586.0263
2016-08-13,498.79075860999995,585.0813
2016-08-14,842.0313442599996,571.4438
2016-08-15,729.8112551500003,567.2025
2016-08-16,674.5937101299999,576.2488
2016-08-17,1787.2882376700004,571.745
2016-08-18,3344.469460930001,572.5025
2016-08-19,1818.6753854900003,573.6638
2016-08-20,623.8673573399997,580.7025
2016-08-21,1650.8677914799998,580.69
2016-08-22,934.6276604400002,584.7325
2016-08-23,542.70562537,581.2813
2016-08-24,788.4113431999998,577.995
2016-08-25,597.4373019900002,575.7338
2016-08-26,1054.0582224900002,578.1563
2016-08-27,547.50004936,568.6663
2016-08-28,329.99598323999993,573.555
2016-08-29,660.9823472999998,572.3613
2016-08-30,574.94165204,575.9988
2016-08-31,3002.517471330001,572.3338
2016-09-01,1326.8099616499999,571.6938
2016-09-02,718.2069211899999,574.1475
2016-09-03,761.6412114799999,598.3838
2016-09-04,1149.8897908100005,608.9175
2016-09-05,454.7784298500001,606.0275
2016-09-06,701.2113627799997,611.07
2016-09-07,819.9200342400002,614.7875
2016-09-08,1590.1649312900001,624.9488
2016-09-09,572.3370720499997,621.7963
2016-09-10,442.5466401200001,622.2125
2016-09-11,732.81781414,605.8088
2016-09-12,999.9334966799996,606.3075
2016-09-13,829.3296813300005,606.9213
2016-09-14,1236.7924307400003,608.22
2016-09-15,890.2949273200004,605.21
2016-09-16,510.21714418999994,606.3338
2016-09-17,1431.30528478,605.2938
2016-09-18,1277.41398987,608.6988
2016-09-19,1189.6406983899994,608.5275
2016-09-20,768.6935154100001,599.4738
2016-09-21,435.6962964600001,595.7988
2016-09-22,608.5757282899998,595.035
2016-09-23,1007.73169046,601.7138
2016-09-24,994.6811117599999,601.3413
2016-09-25,319.38977242999977,599.1763
2016-09-26,789.2153502099995,606.8125
2016-09-27,1113.9622483399999,604.7625
2016-09-28,641.1144257600001,603.5188
2016-09-29,476.65520888000003,605.0588
2016-09-30,577.2785260299996,608.4375
2016-10-01,591.8819305499999,613.9338
2016-10-02,276.8702932400001,610.2913
2016-10-03,728.4893920500001,612.3375
2016-10-04,6167.04752428,609.375
2016-10-05,954.2567345500003,610.885
2016-10-06,1326.3137859199999,610.9
2016-10-07,1288.4381267400001,616.4888
2016-10-08,824.5788612999999,616.5963
2016-10-09,1153.8785606500005,614.6238
2016-10-10,520.5409267200001,617.4225
2016-10-11,2061.1594231900003,639.3738
2016-10-12,1266.2420872399991,635.0813
2016-10-13,3084.450145060001,635.02
2016-10-14,492.6285676800002,638.3675
2016-10-15,940.7650612,637.3713
2016-10-16,735.35845642,639.8275
2016-10-17,997.48412556,636.92
2016-10-18,1821.31348078,635.5088
2016-10-19,629.5445181199997,628.1538
2016-10-20,1499.5652418999998,628.6225
2016-10-21,2533.8906306099975,630.1538
2016-10-22,1079.38661595,652.715
2016-10-23,907.5680233999997,649.245
2016-10-24,1910.9920607399993,648.3988
2016-10-25,2910.7795166299998,652.895
2016-10-26,2397.2127273099977,674.3575
2016-10-27,845.8283979700001,686.52
2016-10-28,680.1145054699999,688.0963
2016-10-29,910.8707111199998,712.87
2016-10-30,407.27019097999994,696.3538
2016-10-31,480.1223773000001,697.3688
2016-11-01,1273.6250840900007,729.2713
2016-11-02,994.4977717,742.465
2016-11-03,2226.4040082200013,687.5075
2016-11-04,630.07681091,702.5375
2016-11-05,596.87273269,704.1638
2016-11-06,811.97636889,712.2363
2016-11-07,741.1777226300001,704.0188
2016-11-08,1599.7082261100002,709.1525
2016-11-09,1472.4631479500003,721.1913
2016-11-10,1055.65667652,713.6675
2016-11-11,1991.7328582100013,716.5563
2016-11-12,2376.5742079899987,703.5463
2016-11-13,2870.1084752899997,702.5038
2016-11-14,2750.943072739999,706.395
2016-11-15,3062.959963030002,711.9563
2016-11-16,1947.17466635,742.07
2016-11-17,782.3826458999994,735.4063
2016-11-18,877.4119257499997,749.6775
2016-11-19,1288.7889014599996,750.6325
2016-11-20,1018.73457097,728.6075
2016-11-21,1038.2509688200003,736.7163
2016-11-22,2422.5155508600005,748.225
2016-11-23,2024.1043464499987,741.5963
2016-11-24,2569.370259210001,736.3988
2016-11-25,3684.72759877,738.2775
2016-11-26,1786.42960422,732.8238
2016-11-27,974.48417258,728.425
2016-11-28,1388.17326,731.7463
2016-11-29,1020.9121725800002,731.765
2016-11-30,1754.9655953600009,742.0075
2016-12-01,557.0956826699997,753.255
2016-12-02,1025.7328472200002,771.4075
2016-12-03,759.63968301,764.9725
2016-12-04,520.4221248899998,766.4638
2016-12-05,832.4643441499998,750.7088
2016-12-06,2178.46019359,758.81
2016-12-07,2077.1886444099996,763.8975
2016-12-08,1343.5076676099993,766.7513
2016-12-09,1481.290898949999,770.415
2016-12-10,1183.0859036999998,773.2113
2016-12-11,847.2611897699999,768.6213
2016-12-12,1750.8515461700006,777.9113
2016-12-13,3925.391004310003,775.25
2016-12-14,804.17067561,776.6363
2016-12-15,936.9950977300002,775.48
2016-12-16,1158.87592053,780.85
2016-12-17,3167.0646758699986,788.5763
2016-12-18,918.9780495799997,788.5888
2016-12-19,1425.80939465,790.1563
2016-12-20,1395.4689834300002,798.785
2016-12-21,2045.4160043000002,833.1025
2016-12-22,1616.67614116,858.7363
2016-12-23,1662.8150042599996,916.7875
2016-12-24,697.30531822,894.2025
2016-12-25,1097.8205276,894.4825
2016-12-26,3040.836696240001,902.5538
2016-12-27,2166.335993949999,931.1138
2016-12-28,1531.5238487899994,978.0088
2016-12-29,1412.770753080001,969.625
2016-12-30,689.0989549499998,960.4713
2016-12-31,3232.1128824100015,968.2275
2017-01-01,1009.3826861199999,997.6888
2017-01-02,3076.7854639499997,1018.05
2017-01-03,1750.2710002800006,1030.8175
2017-01-04,1752.4861153,1129.87
2017-01-05,1133.8947283199996,1005.815
2017-01-06,1891.9672129099988,895.67
2017-01-07,980.3953199300005,905.17
2017-01-08,1964.3092207,913.5238
2017-01-09,768.5108062999998,899.35
2017-01-10,2314.241401630001,904.7925
2017-01-11,2179.232130589999,775.9813
2017-01-12,2432.722128,802.8288
2017-01-13,875.5228997700001,826.1213
2017-01-14,1005.8269703600001,818.6388
2017-01-15,766.7314282899999,822.4225
2017-01-16,748.1824924099996,830.2638
2017-01-17,2719.645502650002,904.4538
2017-01-18,1094.6746268699997,884.2513
2017-01-19,766.4217254799995,898.0213
2017-01-20,1085.5823419700007,891.6238
2017-01-21,454.1083034800001,920.0113
2017-01-22,12147.32598849,925.3313
2017-01-23,857.7163102400001,912.6875
2017-01-24,809.0792443400001,885.6475
2017-01-25,1052.383388979999,894.11
2017-01-26,1213.9660207699997,915.1
2017-01-27,1015.8179572699999,918.5625
2017-01-28,703.9001057700003,920.28
2017-01-29,10647.79450411,914.0438
2017-01-30,882.7547091700001,920.2413
2017-01-31,821.1955896399999,967.6675
2017-02-01,1576.6206653099998,987.3463
2017-02-02,1132.9472475400005,1007.795
2017-02-03,1705.9382401800005,1018.1113
2017-02-04,2702.7648250900006,1033.6525
2017-02-05,596.79561469,1013.9938
2017-02-06,753.3596098399994,1024.6125
2017-02-07,774.3862908199999,1052.5388
2017-02-08,1740.439763860001,1054.3438
2017-02-09,2350.7133407999995,988.9475
2017-02-10,666.7263127000006,993.0788
2017-02-11,1693.3801764899993,1010.0025
2017-02-12,821.3973378999999,999.5125
2017-02-13,723.7542767000004,996.8575
2017-02-14,771.8391556500003,1009.2513
2017-02-15,788.3011788600003,1009.1163
2017-02-16,2560.7256518500003,1034.0825
2017-02-17,658.2759535300003,1053.1225
2017-02-18,1111.7158234700005,1058.4063
2017-02-19,1455.9411775600004,1052.8175
2017-02-20,507.20329278999986,1083.2413
2017-02-21,2356.4710602300015,1123.6563
2017-02-22,1039.63172223,1122.195
2017-02-23,1417.1284382099998,1178.384
2017-02-24,6531.14289353,1180.918
2017-02-25,856.0619020799994,1151.581
2017-02-26,789.92139468,1179.968
2017-02-27,3381.232183169999,1194.278
2017-02-28,850.9203368599999,1190.888
