,Volumes(1h),Volumes(>200D),Volumes(<200D),DollarVolumes(1h),DollarVolumes(>200D),DollarVolumes(<200D),prices
2019-01-06,287454.77026886,5146.759851310001,282308.0104175499,1173725257.0448494,21015069.6882742,1152710187.356575,4083.165
2019-01-07,443583.6504779404,9786.333124220004,433797.3173537204,1792724825.9683712,39551057.231443875,1753173768.7369275,4041.4583
2019-01-08,393688.8072686106,10235.695459399996,383453.1118092103,1586562625.675399,41249767.74510968,1545312857.9302886,4029.9917
2019-01-09,430380.0461900698,4103.5213940799995,426276.5247959899,1733696367.913075,16530181.172544891,1717166186.7405307,4028.2917
2019-01-10,490357.59919529053,28686.439634239996,461671.15956105076,1799407664.7490518,105267256.86911349,1694140407.8799384,3669.5825
2019-01-11,601132.7845534902,120136.09795333001,480996.68660016044,2200722057.0132113,439813244.93185645,1760908812.0813541,3660.9583
2019-01-12,301119.3520000103,3883.6001606699992,297235.75183934043,1101697092.3802574,14208821.108838907,1087488271.271419,3658.6725
2019-01-13,284065.26804632007,4184.069743559999,279881.19830276043,1005636016.4159049,14812269.230442803,990823747.1854622,3540.1583
2019-01-14,396411.7673306502,18487.814936019997,377923.95239463006,1469170390.757253,68519031.30096659,1400651359.4562867,3706.1725
2019-01-15,684813.2181697196,81123.76974955999,603689.4484201594,2468158123.8856535,292380879.97592187,2175777243.909732,3604.1333
2019-01-16,454680.99119987054,16021.927185730003,438659.06401414034,1650608714.6659706,58163708.51290848,1592445006.1530619,3630.2567
2019-01-17,408332.3327663103,7826.129569760001,400506.2031965505,1496705415.8449614,28685973.586294,1468019442.2586677,3665.41
2019-01-18,417387.73049935995,3113.64652852,414274.08397083986,1515445111.0811186,11304981.111052485,1504140129.9700668,3630.785
2019-01-19,266421.57765215996,6150.94737438,260270.63027777997,988147853.8399615,22813638.07180678,965334215.7681546,3708.9633
